188,236,209,96,65,55,131,323
232,228,192,102,72,71,210,456
273,232,190,125,72,84,267,557
298,216,179,145,83,85,280,617
286,261,183,145,83,86,284,653
281,266,174,123,68,88,288,660
270,267,193,119,63,85,300,656
275,268,204,100,61,81,288,619
270,306,216,87,45,81,301,580
304,292,180,125,72,87,323,675
321,278,178,170,155,92,322,670
368,284,155,209,167,101,345,661
385,299,144,241,174,116,373,673
413,250,110,271,181,119,377,710
379,229,113,351,190,120,356,710
380,229,131,423,166,123,456,855
427,227,146,429,175,113,417,920
395,201,144,468,190,98,387,1037
467,203,146,569,224,102,393,1066
549,183,139,578,226,102,415,1136
611,198,131,544,240,93,298,1217
584,189,127,541,234,90,290,1192
615,190,128,551,232,84,273,1125
580,192,125,515,225,89,259,1172
566,200,126,474,215,81,234,1139
527,176,109,482,191,87,230,978
528,175,100,637,237,102,245,1030
560,198,125,673,254,113,256,1081
572,189,135,624,240,111,263,1082
549,173,131,612,249,112,260,1083
529,182,140,631,254,113,268,1169
593,178,134,509,259,111,305,1165
606,192,114,465,298,112,308,1136
611,202,119,511,365,121,340,1119
650,197,116,513,364,126,353,1070
658,199,140,619,468,137,453,1154
606,217,162,670,471,129,432,1162
696,293,220,803,508,161,647,1281
748,339,231,870,522,148,655,1318
817,377,234,951,578,156,669,1381
913,398,239,970,569,163,741,1300
959,477,279,1015,631,198,919,1420
920,441,260,999,603,181,820,1421
997,416,272,998,618,190,850,1542
1062,429,284,957,577,188,862,1528
1057,424,285,905,521,185,772,1531
1144,333,243,847,468,171,554,1464
1190,332,220,747,431,168,629,1460
1196,374,188,794,385,171,600,1386
1159,409,199,812,378,173,620,1464
1168,479,187,831,374,174,636,1483
1046,498,196,900,320,160,652,1399
976,491,196,1063,398,156,535,1350
1020,492,210,1093,457,172,556,1362
997,479,287,1175,514,188,633,1377
1013,452,304,1172,553,193,690,1349
1082,492,318,1147,593,207,724,1371
1128,520,337,1118,551,208,724,1285
1027,510,342,1038,493,187,669,1156
1025,467,265,991,448,194,652,1016
982,410,240,1016,452,181,589,1009
950,412,241,1048,491,177,532,1111
930,434,251,954,516,175,549,1145
845,437,238,1082,632,212,597,1201
730,444,238,1063,653,195,477,1165
661,450,252,994,613,193,446,1114
637,380,229,945,547,177,439,1018
621,303,208,1011,607,178,479,1045
631,263,203,837,457,133,437,979
630,231,198,738,407,118,424,961
681,222,174,724,389,114,420,939
601,205,154,672,380,112,398,886
478,195,118,451,198,90,292,759
437,150,211,365,179,77,248,639
423,137,233,360,152,62,234,571
245,110,280,318,146,48,173,622
252,116,439,340,108,63,173,534
259,208,710,443,99,74,162,530
259,220,742,461,92,77,150,523
253,220,738,470,88,78,141,467
236,221,755,470,87,75,129,261
185,224,781,430,93,61,105,217
166,191,806,446,96,51,96,180
199,236,915,513,114,58,89,204
205,274,1033,529,122,58,87,283
213,278,1038,544,128,62,109,381
243,349,1112,591,149,73,114,424
227,331,1066,511,141,70,113,457
186,304,1020,482,130,63,108,449
214,320,1025,485,125,64,104,535
248,366,1021,524,124,64,105,520
239,380,977,483,90,55,103,539
230,424,911,515,87,54,109,567
253,474,933,477,84,54,123,611
245,478,932,468,88,56,123,524
232,484,993,407,87,51,103,524
274,438,938,345,90,49,117,490
288,446,1000,297,92,55,122,450
311,482,1082,338,111,66,174,442
306,518,1047,349,116,70,192,509
292,549,1020,395,122,74,192,475
242,574,1067,436,123,77,192,507
226,587,1184,541,129,75,186,519
190,537,1061,503,109,66,129,511
177,520,1103,508,100,62,104,460
187,507,1153,480,87,59,112,499
186,531,1181,499,79,52,101,466
207,499,1080,404,70,52,119,499
180,508,1104,425,72,51,138,476
174,542,1028,429,76,47,139,474
155,531,986,438,77,45,146,439
144,532,1090,442,96,53,147,425
112,540,1054,556,105,56,136,410
127,528,1068,558,104,55,124,475
130,457,1114,546,107,61,131,451
130,446,1180,557,112,67,135,432
148,399,983,520,96,61,206,429
165,389,941,413,88,58,225,427
171,379,870,461,94,59,227,343
176,415,812,465,96,59,232,333
180,427,740,453,88,52,222,330
172,416,788,509,93,54,231,406
172,405,756,493,86,52,213,406
158,430,849,512,86,49,221,405
149,379,818,502,75,41,213,422
145,352,759,515,75,43,215,442
148,369,746,508,67,41,139,434
141,385,836,533,72,41,131,383
172,383,756,496,74,45,111,394
168,392,787,507,78,45,101,379
167,403,832,534,81,44,99,354
151,377,799,501,76,41,92,272
137,353,781,468,82,45,96,228
91,312,754,439,73,40,87,183
92,303,712,431,69,41,98,142
80,268,653,354,67,38,95,134
88,303,781,322,74,42,89,246
75,290,666,308,63,36,98,251
73,289,709,275,63,35,95,267
72,291,722,241,60,33,83,264
71,263,679,258,57,31,77,262
271,225,464,227,43,23,84,158
296,254,492,186,43,27,74,150
298,240,390,183,41,27,75,102
303,226,325,166,41,30,70,91
310,234,336,154,70,33,72,88
181,201,342,157,79,34,76,63
229,128,257,151,84,31,72,42
237,117,255,151,109,35,70,38
239,122,295,248,111,32,69,37
244,107,269,236,96,31,90,38
352,148,262,238,94,35,76,44
336,155,262,234,91,39,77,44
346,176,251,231,59,37,75,63
344,195,201,125,58,37,85,64
342,201,231,184,82,39,78,65
270,187,235,192,84,40,79,63
321,191,270,185,84,41,104,120
393,190,277,182,84,44,146,268
402,179,329,233,95,44,146,281
401,178,315,210,83,42,138,284
370,173,311,228,84,40,139,287
325,201,312,241,93,37,138,296
211,194,306,272,101,41,164,362
192,187,251,234,91,44,177,395
210,174,214,245,87,45,178,398
216,168,206,222,84,44,189,434
164,121,165,240,89,52,204,555
173,115,194,209,91,55,170,619
212,109,168,202,91,53,157,606
198,148,156,172,91,52,162,619
220,172,158,243,120,54,178,641
248,192,143,221,119,52,199,642
248,188,110,238,123,45,220,540
227,192,128,269,130,51,224,538
240,177,130,273,130,53,237,575
221,151,123,222,112,54,232,583
194,123,124,223,117,55,231,589
252,132,120,240,117,62,223,617
263,157,96,223,115,65,230,619
265,151,95,245,126,63,220,638
295,167,94,247,118,63,214,644
382,181,94,303,136,73,233,730
354,177,105,289,140,71,214,697
359,171,112,300,143,67,215,729
388,223,163,293,144,76,222,766
393,239,175,290,149,85,243,758
347,248,175,228,124,73,198,608
354,266,166,220,127,77,213,666
369,269,164,219,138,86,220,764
336,228,137,253,134,83,250,753
308,210,143,254,137,82,259,883
293,197,139,293,145,87,285,1052
306,175,140,291,132,82,281,1036
309,150,142,300,128,74,269,985
327,170,127,275,120,71,234,991
356,217,134,307,125,69,242,982
350,232,152,297,124,69,214,861
345,230,152,315,131,65,217,876
322,238,148,290,117,77,250,881
318,230,138,274,120,77,274,935
300,189,132,225,110,69,235,836
299,176,120,270,135,66,243,804
274,176,114,249,136,70,234,810
308,164,114,271,139,54,199,830
282,155,122,271,135,57,169,739
276,142,94,275,129,58,165,793
317,130,83,192,90,69,162,859
323,126,79,205,94,76,169,835
275,135,75,169,89,77,164,787
291,146,63,172,90,72,159,868
281,147,62,166,92,72,154,797
203,135,56,175,93,60,141,730
240,130,56,147,77,47,139,816
265,141,55,142,75,52,174,912
250,131,51,164,79,49,172,800
269,116,59,182,75,54,172,808
290,113,56,190,75,52,161,795
259,116,57,220,77,49,151,700
238,94,57,221,76,46,113,609
228,82,59,194,70,46,110,612
194,80,50,178,69,40,103,595
166,78,48,154,59,38,97,560
200,79,46,103,49,35,88,507
189,74,44,96,47,36,73,496
195,64,47,93,45,35,68,498
191,66,59,92,46,33,78,532
214,72,60,102,45,31,71,484
211,95,65,98,41,31,79,516
263,96,68,92,37,27,87,537
257,96,65,103,51,27,97,602
257,96,53,119,65,27,91,541
236,103,62,128,69,31,96,552
227,79,64,131,70,33,94,518
168,90,65,132,74,31,81,416
169,101,84,135,66,31,70,347
191,101,102,142,65,30,86,368
185,90,105,129,61,29,80,358
151,87,105,126,60,26,76,352
146,68,105,125,55,23,76,342
192,58,95,108,52,25,73,235
164,57,83,61,31,24,49,201
165,57,76,54,27,22,45,182
158,54,71,55,25,21,33,173
158,62,83,54,24,20,32,146
134,63,79,51,22,19,28,148
138,63,73,47,23,19,25,137
136,68,75,42,21,20,25,133
132,67,76,34,21,21,25,137
119,58,62,29,20,21,22,93
62,47,57,28,23,20,20,76
109,48,54,25,24,20,20,71
110,37,47,25,24,18,18,61
112,45,46,27,23,18,18,39
112,47,42,47,30,18,18,27
111,47,43,60,34,18,17,25
52,40,39,64,35,17,19,38
45,46,39,65,35,19,18,63
33,43,37,66,36,18,17,64
31,44,39,57,32,19,17,65
26,49,37,43,27,18,18,67
20,48,41,38,27,19,17,59
20,45,45,38,30,18,16,32
20,40,43,36,28,21,16,28
19,36,49,37,27,20,15,26
19,36,53,51,27,20,15,28
21,37,53,54,27,21,17,26
20,36,50,52,22,20,17,24
19,43,49,52,21,19,18,24
20,43,41,49,21,20,19,22
20,42,34,35,21,21,18,17
17,41,32,32,21,19,16,19
18,38,26,37,21,21,16,19
18,30,29,47,24,22,15,18
17,29,42,50,24,22,16,18
19,26,43,52,24,20,16,18
20,24,43,49,21,22,17,17
19,23,44,46,21,21,16,19
19,23,43,35,19,20,16,17
19,26,30,29,20,19,17,19
17,20,26,26,21,19,18,19
15,23,27,27,22,17,17,18
18,24,30,28,21,17,18,17
19,32,37,27,24,17,21,17
19,30,38,27,25,18,20,14
20,31,40,27,25,17,19,15
25,31,42,35,26,19,19,17
23,31,40,40,29,20,19,16
24,25,34,46,27,20,15,17
25,27,38,47,25,20,18,18
27,28,41,46,25,20,19,18
23,26,39,39,25,22,19,16
24,36,40,34,21,22,21,16
24,35,40,25,20,23,21,14
25,34,36,33,24,22,20,14
20,37,36,41,30,22,19,12
20,39,39,48,30,20,19,13
19,30,41,48,31,19,17,13
18,39,45,53,33,18,18,15
23,68,112,60,34,21,21,22
24,79,125,57,33,21,21,24
24,81,124,55,33,21,22,24
25,83,124,57,33,21,22,25
25,81,125,53,33,22,21,24
19,61,74,41,31,20,37,17
21,65,82,37,28,20,56,18
22,64,83,37,28,20,60,17
21,62,82,38,28,19,62,15
20,63,85,38,27,18,63,17
21,65,83,38,25,17,55,17
24,63,125,41,24,20,35,21
25,67,129,36,24,19,43,21
25,69,136,32,24,20,61,24
26,68,137,42,26,21,63,24
26,64,137,48,28,20,64,23
22,49,77,47,28,18,65,20
21,43,67,48,28,19,56,20
20,43,56,48,27,19,33,18
20,47,54,40,25,17,27,18
20,49,53,35,25,19,23,19
19,47,50,33,26,18,21,18
19,48,53,34,25,19,20,17
22,50,51,40,26,18,18,18
22,45,46,42,29,20,20,20
20,43,45,40,27,19,19,21
21,44,48,40,26,20,19,21
21,43,51,38,27,20,56,21
20,35,47,31,26,20,59,20
22,39,47,25,24,20,60,19
22,44,44,26,23,21,60,17
23,40,41,28,22,19,62,17
